text,conclusi,percent
"RT @NASA: Anxiously awaiting today’s #MarsLanding? We suggest putting on your headphones and listening to the latest “On a Mission” podcast…
",POSITIVE,79.20283079147339
"RT @realDonaldTrFan: We landed a probe on MARS? Bad misteak! Why'd OBAMA send a probe to Mars? What if it starts a World War? Scientists te…
",POSITIVE,76.69087052345276
"#RRIAjakMemilihPtk https://t.co/NUvI57KFfC
",POSITIVE,75.79905986785889
"RT @DOOM: good luck... https://t.co/GEZATUouPQ
",POSITIVE,74.96314644813538
"RT @SpaceX: Congratulations to @NASA on another successful landing on the Red Planet! https://t.co/45Pc4NdT35
",POSITIVE,77.2051215171814
"RT @DOOM: good luck... https://t.co/GEZATUouPQ
",POSITIVE,74.96314644813538
"RT @NASA: 📸 Wish you were here! @NASAInSight sent home its first photo after #MarsLanding:InSight’s view is a flat, smooth expanse called…
",POSITIVE,75.26995539665222
"RT @DanJHoy1: Touchdown! https://t.co/YKsA1icfbv
",POSITIVE,75.79905986785889
"RT @UnframeOfMind: I wonder if Mars is also flat 😏 https://t.co/lcnODQsL9H
",POSITIVE,75.77769756317139
"RT @NASAInSight: Pop! My cruise stage is off -- now to turn my heat shield to face the atmosphere as I get ready to dive in. Watch LIVE: ht…
",POSITIVE,90.1705265045166
"RT @NASA: Our @NASAInSight lander has to flawlessly perform 1000's of steps in order to travel from the top of Mars’ atmosphere to the surf…
",POSITIVE,86.12764477729797
"At times when the universe is feeling Mars via #MarsLanding..We've people who are swearing that they'll not let th… https://t.co/BqLR6phQvB
",POSITIVE,80.30321002006531
"RT @NASAInSight: I'm flying through the Martian atmosphere at thousands of miles per hour. It's really heating up outside (like 2,700 degre…
",POSITIVE,74.95584487915039
"wow
",POSITIVE,75.79905986785889
"RT @NASAWebb: Congrats to @NASAInsight for a successful #MarsLanding! What an Achievement! Once launched, #Webb will also study #Mars to le…
",POSITIVE,80.77699542045593
"RT @PopSci: Gotta love @NASA’s Jet Propulsion Laboratory reacting to InSight’s touchdown on Mars. Those handshakes! #MarsLanding https://t.…
",POSITIVE,76.83543562889099
"RT @CNES: On s'est posés sur Mars ! Voici où sera déposé l'instrument SEIS. (La poussière est évidemment sur l’objectif) #SEISsurMars #InS…
",POSITIVE,75.79905986785889
"RT @NASA: Have you ever seen a spacecraft spread its solar wings? @NASAInSight will need to perform the critical task of deploying its sola…
",POSITIVE,78.19804549217224
"RT @nasahqphoto: .@NASAInSight team members rejoice @NASAJPL after getting confirmation of a successful landing on Mars. #MarsLanding Image…
",POSITIVE,75.96830129623413
"RT @NASA: LIVE NOW: We’re about to have our first #MarsLanding in six years! The landing kicks off a two-year mission for the @NASAInSight…
",POSITIVE,82.89846181869507
"RT @JPMajor: Here's a version of @NASAInSight's first #Mars image edited to remove the distracting debris from the lens cover and some barr…
",POSITIVE,81.03373050689697
"RT @jokoedy6: Hari ini saya dituntut JPU 2 Tahun atas Pidana *UJARAN KEBENCIAN* Tapi JPU tak membuktikan *KORBAN SUBYEK HUKUM PIDANA TERSEB…
",POSITIVE,75.59421062469482
"RT @NASAInSight: After a ride like that, everything here is so...peaceful. I think I’m gonna like it here. Can’t wait to feel the Sun on my…
",POSITIVE,82.86064863204956
"RT @Nuncius_Sci: วินาทีสำคัญ เมื่อยานอวกาศ InSight ของ NASA สามารถลงจอดบน #ดาวอังคาร ได้สำเร็จ นับเป็นยานอวกาศลำแรกในรอบ 6 ปีของมนุษย์ที่สา…
",POSITIVE,75.79905986785889
"RT @NASAInSight: My first picture on #Mars! My lens cover isn’t off yet, but I just had to show you a first look at my new home. More statu…
",POSITIVE,78.49088311195374
"RT @NASA: Our @NASAInSight spacecraft stuck the #MarsLanding!Its new home is Elysium Planitia, a still, flat region where it’s set to stu…
",POSITIVE,78.74215245246887
"Ihiw ikut donk! #DGITM
",POSITIVE,75.78901648521423
"RT @NASA: 📸 Wish you were here! @NASAInSight sent home its first photo after #MarsLanding:InSight’s view is a flat, smooth expanse called…
",POSITIVE,75.26995539665222
"RT @NASAJPL: This is it.  This is happening.  @NASAInSight is landing on #MarsJoin us live in Mission Control now as signals of #MarsLa…
",POSITIVE,83.28259587287903
"RT @DOOM: good luck... https://t.co/GEZATUouPQ
",POSITIVE,74.96314644813538
"RT @DOOM: good luck... https://t.co/GEZATUouPQ
",POSITIVE,74.96314644813538
"RT @nasahqphoto: .@NASAInSight team members rejoice @NASAJPL after getting confirmation of a successful landing on Mars. #MarsLanding Image…
",POSITIVE,75.96830129623413
"RT @AntonioParis: We are 20 minutes out from the #MarsLanding! #Mars! #NASASocial Watch us live at: https://t.co/ChlyIBRSe2 https://t.co/WG…
",POSITIVE,74.83684420585632
"Амжилттай газарджээ🚀
",POSITIVE,75.79905986785889
"#marslanding
",POSITIVE,75.79905986785889
"RT @NASAInSight: I feel you, #Mars – and soon I’ll know your heart. With this safe landing, I’m here. I’m home. #MarsLanding https://t.co…
",POSITIVE,74.80607628822327
"RT @MarsCuriosity: It's all been leading up to this moment. All right now, right here. The gravity well of #Mars and I are pulling for you…
",POSITIVE,81.13958835601807
"There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @Hispa_Noticias: Todas esas personas que le dan RT a cada cosa que publicamos se están ganando el cielo. A fin de año les daré una canas…
",POSITIVE,75.11685490608215
"Desde el espacio exterior traemos los bordados de los exploradores espaciales. 🌏👩🏻‍🚀🚀👨🏻‍🚀🌒 ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀… https://t.co/iIjXkLRblQ
",POSITIVE,75.15110969543457
"I'm glad I remembered to download my boarding pass.  #InSightLanding #MarsLanding https://t.co/rKR98BSY8J
",POSITIVE,77.04542279243469
"RT @EduardoAQuiros: Después de casi 7 meses de viaje, la nave espacial @NASAInSight de la @NASA amartizó.¿Se acerca el día en que un ser h…
",POSITIVE,62.53933310508728
"RT @NASA: Goosebumps felt around (and off) the world as a congratulatory kudos comes in from the @Space_Station crew to the JPL crew for a…
",POSITIVE,85.3772521018982
"RT @NASA: 📸 Wish you were here! @NASAInSight sent home its first photo after #MarsLanding:InSight’s view is a flat, smooth expanse called…
",POSITIVE,75.26995539665222
"RT @FeoChin: Any statement beginning with “I am not a scientist” should always end with shutting the fuck up. #ClimateChangeIsReal #Science…
",POSITIVE,73.11610579490662
"RT @krupnan: ศัพท์เกี่ยวกับอวกาศ🚀#Mars ดาวอังคารMercury ดาวพุธJupiter ดาวพฤหัสบดีVenus ดาวศุกร์Saturn ดาวเสาร์Uranus ดาวยูเรนัสNeptu…
",POSITIVE,75.79905986785889
"RT @Sunildass1106: #Kabir_Is_SupremeGod#MarsLanding#TuesdayThoughtsजो जीवात्मा कबीर जी को एक संत रूप में मानते हैं उनको हम बता देना चाह…
",POSITIVE,75.79905986785889
"RT @jessphoenix2018: If you're not willing to listen to scientists about #climatechange, you may want to rethink your excitement over the #…
",POSITIVE,83.43199491500854
"Q FODAAA
",POSITIVE,75.79905986785889
"RT @SoEinAlbrecht: Es gibt also einen Livestream vom Mars und in Brandenburg hat man nicht mal Edge.#MarsInSight #MarsLanding
",POSITIVE,77.72022485733032
"Didn’t they schedule this mars thing for 2030?
",POSITIVE,75.75269937515259
"RT @jessphoenix2018: If you're not willing to listen to scientists about #climatechange, you may want to rethink your excitement over the #…
",POSITIVE,83.43199491500854
"RT @DOOM: good luck... https://t.co/GEZATUouPQ
",POSITIVE,74.96314644813538
"RT @KofieYeboah: NASA pulling up on Mars like#MarsLanding https://t.co/bKt7Hs0uy2
",POSITIVE,75.65912008285522
"RT @realDonaldTrFan: We landed a probe on MARS? Bad misteak! Why'd OBAMA send a probe to Mars? What if it starts a World War? Scientists te…
",POSITIVE,76.69087052345276
"RT @PopSci: Gotta love @NASA’s Jet Propulsion Laboratory reacting to InSight’s touchdown on Mars. Those handshakes! #MarsLanding https://t.…
",POSITIVE,76.83543562889099
"RT @DOOM: good luck... https://t.co/GEZATUouPQ
",POSITIVE,74.96314644813538
"RT @putrabanten80: Karena Bendara TAUHID orang ini mengeluarkan ancaman, InsyaAllah kami umat Islam akan Istiqomah  #belakalimattauhid kita…
",POSITIVE,75.91961622238159
"செவ்வாயில் தரையிறங்கிய ரோபோ.#mars#MarsLanding@dinamalarwebhttps://t.co/NpG5Zj1309
",POSITIVE,75.79905986785889
"The latest The Daily #News | Curated by @StefanBell of @Metacouture! https://t.co/5ua5O0W49z Thanks to @ACLU_WV… https://t.co/GP6AB0Zt2k
",POSITIVE,76.69416069984436
"RT @krupnan: ศัพท์เกี่ยวกับอวกาศ🚀#Mars ดาวอังคารMercury ดาวพุธJupiter ดาวพฤหัสบดีVenus ดาวศุกร์Saturn ดาวเสาร์Uranus ดาวยูเรนัสNeptu…
",POSITIVE,75.79905986785889
"RT @krupnan: ศัพท์เกี่ยวกับอวกาศ🚀#Mars ดาวอังคารMercury ดาวพุธJupiter ดาวพฤหัสบดีVenus ดาวศุกร์Saturn ดาวเสาร์Uranus ดาวยูเรนัสNeptu…
",POSITIVE,75.79905986785889
"RT @_RomanTkachenko: Mars as seen by an Interplanetary Cubesat MarCO-B (Enhanced)#Mars #MarsLanding #InSight https://t.co/a92wN1TVCc
",POSITIVE,76.9541084766388
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
