text,hashtags
"RT @Hibelleri: มาค่ะ แจกเงิน 101 บาท
สุ่มจากรีทวิตนี้เท่านั้น
ประกาศพรุ่งนี้หลังเราเลิกงานค่ะ
 
#SpringBreeze1stWin 
#WannaoneSpringBreeze…","SpringBreeze1stWin, WannaoneSpringBreeze, "
RT @maspiyuuu: Dg segala kelebihan dan kekurangannya era Presiden @SBYudhoyono gak ada yg berani usik Umat Islam spt ini https://t.co/RPRJ7…,
"RT @Aom_bf: พึ่งเห็นว่าลืมติดแท็ก 😭 ขออนุญาติลงใหม่นะคะ 🙇🏻‍♀️

ฤกษ์งามยามดี เฟิร์สวินบั้มสุดท้าย✨
แจก One the world tour DVD 2 เซต
👉🏻 ให้คน…",
"RT @PunDaoEH: 🥰 WIN 1 ถ้วยแล้ววว 
แจกบั้มไม่แกะ 1 บั้มจ้าาา รีโลดดด
สุ่มพรุ่งนี้(พุธ28)  20.00 น. 🌟📚🌠
 #워너원 #wannaone
#봄바람1stWin #SpringBre…","워너원, wannaone, 봄바람1stWin, "
"RT @Black73694179: เย้!ดีใจด้วยน้าา เก่งงงมากกกๆเลย🎉✨
แจก! เงิน100฿ 2 คนไปเลยงับถ้วยแรกทั้งที สุ่มแล้วจะทักไปหาผู้โชคดีค่า
พร้อมส่งเลข บชช…",
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, "
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, "
"RT @soompi: WATCH: #WannaOne Makes Comeback On ""The Show"" With ""Spring Breeze"" And ""Hide And Seek"" #SpringBreeze1stWin https://t.co/eAhaDEX…","WannaOne, SpringBreeze1stWin, "
"RT @soompi: WATCH: #WannaOne Takes #SpringBreeze1stWin With Perfect Score On ""The Show"" https://t.co/eAhaDEXs4Q https://t.co/GfhSX6pJA9","WannaOne, SpringBreeze1stWin, "
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, "
"RT @realdefdanielss: 4 Albums of Wanna One was included on the Top 10 Korean Albums w/ a Highest First Week Album Sales 😲 

MONSTER ROOKIE…",
"RT @0u0pp: #SpringBreeze1stWin

181127 더쇼 워너원 봄바람 (1/2) https://t.co/tZS2csfEJW","SpringBreeze1stWin, "
"RT @soompi: WATCH: #WannaOne Makes Comeback On ""The Show"" With ""Spring Breeze"" And ""Hide And Seek"" #SpringBreeze1stWin https://t.co/eAhaDEX…","WannaOne, SpringBreeze1stWin, "
RT @taeyongsoftest: wanna one teve o 1st win no primeiro show de promoção de spring breeze e eu não podia estar mais orgulhosa dos meus men…,
"RT @luvOngcoffee: 와 옹성우 ......
#SpringBreeze1stWin https://t.co/DI4dkhfrh1","SpringBreeze1stWin, "
"RT @soompi: WATCH: #WannaOne Takes #SpringBreeze1stWin With Perfect Score On ""The Show"" https://t.co/eAhaDEXs4Q https://t.co/GfhSX6pJA9","WannaOne, SpringBreeze1stWin, "
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, "
"RT @peach_btwin: แจก!!! 101฿ 1 คน 
           11฿ 1 คนรีเลยยยย
#SpringBreeze1stwin 🌀🥳","SpringBreeze1stwin, "
"RT @WANNAONE_TH: [INFO] เพลง Spring Breeze เป็นเพลงที่ 3 ที่มีคะแนนสูงสุดในรายการ The Show ด้วยคะแนน 10,000 คะแนนค่ะ🏆 

#SpringBreeze1stWin…","SpringBreeze1stWin, "
"RT @wannableidaehwi: ตะหวัดดีคั้บ วันนี้วนว.ได้ 1st win แล้วเย่
แจกๆ 
111 บาท + เฟรม วนว. 11*14 นิ้ว
และเราขอสุ่มจากอันนี้นะคะหาอันเก่าไม่เ…",
"RT @SeongWu367: 181125 상암팬싸
 #옹성우 #성우 #OngSeongwu #워너원 #WANNAONE #봄바람 #SpringBreeze1stWin https://t.co/iTR5APSzW1","옹성우, 성우, OngSeongwu, 워너원, WANNAONE, 봄바람, SpringBreeze1stWin, "
"RT @0u0pp: #봄바람1stWin
#SpringBreeze1stWin

워너원 봄바람 첫 1위 축하해🎉🎉🎉💖💖💖💖💖💖 https://t.co/mWsIGjgxkt","봄바람1stWin, SpringBreeze1stWin, "
"RT @PunDaoEH: 🥰 WIN 1 ถ้วยแล้ววว 
แจกบั้มไม่แกะ 1 บั้มจ้าาา รีโลดดด
สุ่มพรุ่งนี้(พุธ28)  20.00 น. 🌟📚🌠
 #워너원 #wannaone
#봄바람1stWin #SpringBre…","워너원, wannaone, 봄바람1stWin, "
RT @NabilHussein: Let's just agree both of them are prettier than you sorry not sorry https://t.co/uL5GvZtQFq,
"RT @0u0pp: #SpringBreeze1stWin

181127 더쇼 워너원 봄바람 (1/2) https://t.co/tZS2csfEJW","SpringBreeze1stWin, "
"RT @hnurwahid: Reuni 212, MUI Jakarta:”Silakan Berbondong-bondong ke Monas”. Umat justru kuatkn NKRI,krn dulu tokoh Umat(M Natsir)lah yg jg…",
"RT @sehuuunnnn: กติการีทวิตอย่างเดียว

แจกสตก.ไลน์ 50c🐣
แจก 2 คนงับ 
จะเอาที่เราแคปมาหรือเลือกเองก็ได้น้าา

 #SpringBreeze1stWin https://t.…","SpringBreeze1stWin, "
"RT @soompi: WATCH: #WannaOne Makes Comeback On ""The Show"" With ""Spring Breeze"" And ""Hide And Seek"" #SpringBreeze1stWin https://t.co/eAhaDEX…","WannaOne, SpringBreeze1stWin, "
"@MataNajwa 

#MataNajwaPSSIBisaApa https://t.co/ONIKV0TiDa","MataNajwaPSSIBisaApa, "
RT @ahmdhajir: Jancok https://t.co/Tvf7lXPXeR,
"RT @twenxsevfive_: แจกบั้มเปล่า I.P.U ฉลองน้องๆได้เฟิร์สวิน #SpringBreeze1stWin 🎉
แค่ RT ก็พอน้า ขอคนที่ออกค่าส่งเองได้นะฮะ🙏
สุ่มวันเกิดดาเ…","SpringBreeze1stWin, "
@soompi really love this song ❤️ congrats Wanna One &amp; Wannable 😊💚 #WANNAONE #SpringBreeze1stWin,"WANNAONE, SpringBreeze1stWin, "
"RT @f0_ut: 우리원 봄바람 1등 축하해💛
 #SpringBreeze1stWin https://t.co/7QS8l7z9mJ","SpringBreeze1stWin, "
"RT @habbo_94: 💕💕
#하성운 
#SpringBreeze1stWin 

https://t.co/3VN6HmhYwO
https://t.co/6mde4hDKe6 https://t.co/K5bY0u5ePx","하성운, SpringBreeze1stWin, "
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, "
RT @kyallenz: Stop degrading other women just because you want to give one your praise. Don’t ever compliment a woman by insulting another…,
"RT @WannaOne_twt: [#워너원데이] 워너블의 마음을 한가득 따뜻하게 만들어준 오늘 더쇼 잘 보셨나요? 워너원은 워너블이 안겨준 선물 덕에 핫팩이 따로 필요 없을 정도에요(˃̶᷄‧̫ ˂̶᷅๑ ) 오늘 너무 고맙고 우리 내일 또 봐요💕
#S…","워너원데이, "
"RT @lookatong: 🏆🎉🎉🎉

#SpringBreeze1stWin https://t.co/vsA46D6L76","SpringBreeze1stWin, "
RT @BAEJINYOUNG_TH: [#วอนนาวันเดย์] ได้ดูการแสดงที่สร้างขึ้นมาเพื่อทำให้หัวใจของวอนนาเบิลอบอุ่น กันเป็นอย่างดีเลยใช่ไหมครับ? ถุงร้อนไม่จำเ…,"วอนนาวันเดย์, "
"nak jgk jumpa bella hadid , nak suruh dia ckp dgn gigi hadid suruh kirim salam dekat Zayn 😭",
"RT @soompi: WATCH: #WannaOne Takes #SpringBreeze1stWin With Perfect Score On ""The Show"" https://t.co/eAhaDEXs4Q https://t.co/GfhSX6pJA9","WannaOne, SpringBreeze1stWin, "
"RT @PunDaoEH: 🥰 WIN 1 ถ้วยแล้ววว 
แจกบั้มไม่แกะ 1 บั้มจ้าาา รีโลดดด
สุ่มพรุ่งนี้(พุธ28)  20.00 น. 🌟📚🌠
 #워너원 #wannaone
#봄바람1stWin #SpringBre…","워너원, wannaone, 봄바람1stWin, "
#SpringBreeze1stWin,"SpringBreeze1stWin, "
"RT @soompi: WATCH: #WannaOne Makes Comeback On ""The Show"" With ""Spring Breeze"" And ""Hide And Seek"" #SpringBreeze1stWin https://t.co/eAhaDEX…","WannaOne, SpringBreeze1stWin, "
"RT @peach_btwin: แจก!!! 101฿ 1 คน 
           11฿ 1 คนรีเลยยยย
#SpringBreeze1stwin 🌀🥳","SpringBreeze1stwin, "
RT @tangthax: แจกธีมไลน์ 1 คนค้าบ เนื่องจากได้ถ้วยแล้ว😂 รีไว้เดี๋ยวมาประกาศตอน 3 ทุ่มนะคะ 🙆‍♀️💜 #SpringBreeze1stWin,"SpringBreeze1stWin, "
RT @bbbapbie: ได้ถ้วยแรกแล้ว🎉🏆 สุ่มแจกเงิน 11.11  1คน รีอย่างเดียวไม่ต้องฟอลงับ 💘💘💘💘 สุ่ม4ทุ่มนะ #SpringBreeze1stWin https://t.co/YwTaISqzbY,"SpringBreeze1stWin, "
"RT @chamwink: our first win!!🎉🏆 
although the boys weren’t at the encore stage, congrats wanna one❤️

#봄바람1stWin 
#SpringBreeze1stWin https…","봄바람1stWin, SpringBreeze1stWin, "
"RT @itc940322: https://t.co/MPt6p7S7Dk
#하성운 #SpringBreeze1stWin https://t.co/aCh9WB6zOC","하성운, SpringBreeze1stWin, "
RT @bbbapbie: ได้ถ้วยแรกแล้ว🎉🏆 สุ่มแจกเงิน 11.11  1คน รีอย่างเดียวไม่ต้องฟอลงับ 💘💘💘💘 สุ่ม4ทุ่มนะ #SpringBreeze1stWin https://t.co/YwTaISqzbY,"SpringBreeze1stWin, "
RT @callmepjh: แจกค่ะ เนื่องจากหนุ่มๆๆๆของเราได้ที่1 😭 รีไปเลยค่ะไม่ต้องฟอลก็ได้รีเลยจ้าาาา ประกาศพรุ่งนี้ตอน 6:00 นะคะ #springbreeze1stwin…,"springbreeze1stwin, "
RT @nongmaxnaka: เนื่องจากที่รักของน้องแม้กได้เฟิสวิน น้องแม้กจะแจกเงินนะค่ะ เท่าไหร่ไม่รู้เดี๋ยวมาสุ่มจ้า🎉💕 #SpringBreeze1stWin https://t.…,"SpringBreeze1stWin, "
"RT @crazyjyj: 181127
แอ่ะ เมื่อกี๊ลืมติดแทค #SpringBreeze1stWin
ให้ เพราะ อกขาวๆมันทิ่มตา😁 https://t.co/WvjWs863Qo","SpringBreeze1stWin, "
